"","ETH.group","agegrp","sex","deaths","year"
"6889","OTH","[0,5)","F",5.03583466100562,"2024"
"6890","OTH","[0,5)","M",5.88174909576092,"2024"
"6891","OTH","[5,10)","F",1.22426652638429,"2024"
"6892","OTH","[5,10)","M",1.47880551800549,"2024"
"6893","OTH","[10,15)","F",1.89660162213124,"2024"
"6894","OTH","[10,15)","M",2.1063085562844,"2024"
"6895","OTH","[15,20)","F",3.14786714885535,"2024"
"6896","OTH","[15,20)","M",6.1114964945088,"2024"
"6897","OTH","[20,25)","F",3.80489594890091,"2024"
"6898","OTH","[20,25)","M",7.97161190853307,"2024"
"6899","OTH","[25,30)","F",5.12792596594421,"2024"
"6900","OTH","[25,30)","M",11.0101066610588,"2024"
"6901","OTH","[30,35)","F",11.4328938852909,"2024"
"6902","OTH","[30,35)","M",22.9060547802418,"2024"
"6903","OTH","[35,40)","F",16.1575913448225,"2024"
"6904","OTH","[35,40)","M",37.0798747280653,"2024"
"6905","OTH","[40,45)","F",27.8281128634611,"2024"
"6906","OTH","[40,45)","M",63.7157179914438,"2024"
"6907","OTH","[45,50)","F",35.5930949886146,"2024"
"6908","OTH","[45,50)","M",89.8876306225654,"2024"
"6909","OTH","[50,55)","F",44.0921835212333,"2024"
"6910","OTH","[50,55)","M",92.2746135730339,"2024"
"6911","OTH","[55,60)","F",54.0092606310479,"2024"
"6912","OTH","[55,60)","M",106.422802363173,"2024"
"6913","OTH","[60,65)","F",66.3231933987494,"2024"
"6914","OTH","[60,65)","M",126.428309165759,"2024"
"6915","OTH","[65,70)","F",82.4197050794363,"2024"
"6916","OTH","[65,70)","M",149.496396422157,"2024"
"6917","OTH","[70,75)","F",91.6466453343224,"2024"
"6918","OTH","[70,75)","M",158.058918385631,"2024"
"6919","OTH","[75,80)","F",108.089225895263,"2024"
"6920","OTH","[75,80)","M",151.641244025367,"2024"
"6921","OTH","[80,85)","F",113.589808939129,"2024"
"6922","OTH","[80,85)","M",139.354394437525,"2024"
"6923","OTH","[85,90)","F",123.9493282095,"2024"
"6924","OTH","[85,90)","M",137.110697351682,"2024"
"6925","OTH","[90,95)","F",127.203296902895,"2024"
"6926","OTH","[90,95)","M",131.989922670624,"2024"
"6927","OTH","[95,100)","F",98.5234018611723,"2024"
"6928","OTH","[95,100)","M",90.9807526211354,"2024"
"6929","OTH","[100,105)","F",65.1268540693371,"2024"
"6930","OTH","[100,105)","M",64.2938462636087,"2024"
"6931","PAK","[0,5)","F",42.9145807971949,"2024"
"6932","PAK","[0,5)","M",52.36007609005,"2024"
"6933","PAK","[5,10)","F",7.33826574881772,"2024"
"6934","PAK","[5,10)","M",8.36832470699975,"2024"
"6935","PAK","[10,15)","F",6.67059516301099,"2024"
"6936","PAK","[10,15)","M",6.14039923559948,"2024"
"6937","PAK","[15,20)","F",7.39401732037538,"2024"
"6938","PAK","[15,20)","M",16.1854791549621,"2024"
"6939","PAK","[20,25)","F",9.25266979605831,"2024"
"6940","PAK","[20,25)","M",19.8447115898004,"2024"
"6941","PAK","[25,30)","F",13.7863932868714,"2024"
"6942","PAK","[25,30)","M",24.2118744736737,"2024"
"6943","PAK","[30,35)","F",22.2925932682755,"2024"
"6944","PAK","[30,35)","M",40.8798976301759,"2024"
"6945","PAK","[35,40)","F",37.2613918246211,"2024"
"6946","PAK","[35,40)","M",65.5368315065087,"2024"
"6947","PAK","[40,45)","F",63.3000006616526,"2024"
"6948","PAK","[40,45)","M",111.402988213488,"2024"
"6949","PAK","[45,50)","F",82.1083928861562,"2024"
"6950","PAK","[45,50)","M",157.590941554052,"2024"
"6951","PAK","[50,55)","F",108.798886961759,"2024"
"6952","PAK","[50,55)","M",164.318906110734,"2024"
"6953","PAK","[55,60)","F",108.852977678205,"2024"
"6954","PAK","[55,60)","M",169.286276994881,"2024"
"6955","PAK","[60,65)","F",130.268575737198,"2024"
"6956","PAK","[60,65)","M",187.194700214994,"2024"
"6957","PAK","[65,70)","F",203.254017052956,"2024"
"6958","PAK","[65,70)","M",275.419417577745,"2024"
"6959","PAK","[70,75)","F",192.934630475777,"2024"
"6960","PAK","[70,75)","M",294.68327281467,"2024"
"6961","PAK","[75,80)","F",196.995021430587,"2024"
"6962","PAK","[75,80)","M",177.956742292416,"2024"
"6963","PAK","[80,85)","F",226.679188454666,"2024"
"6964","PAK","[80,85)","M",271.328316123762,"2024"
"6965","PAK","[85,90)","F",280.155613755899,"2024"
"6966","PAK","[85,90)","M",335.235300730953,"2024"
"6967","PAK","[90,95)","F",228.840695521049,"2024"
"6968","PAK","[90,95)","M",229.443857915346,"2024"
"6969","PAK","[95,100)","F",84.2045919644489,"2024"
"6970","PAK","[95,100)","M",85.5730324751974,"2024"
"6971","PAK","[100,105)","F",23.5536113548982,"2024"
"6972","PAK","[100,105)","M",23.0364241437149,"2024"
"6973","WBI","[0,5)","F",324.62783826145,"2024"
"6974","WBI","[0,5)","M",409.76266210499,"2024"
"6975","WBI","[5,10)","F",101.974500635114,"2024"
"6976","WBI","[5,10)","M",107.371347543275,"2024"
"6977","WBI","[10,15)","F",99.1192095657337,"2024"
"6978","WBI","[10,15)","M",120.024661479412,"2024"
"6979","WBI","[15,20)","F",157.102780494305,"2024"
"6980","WBI","[15,20)","M",271.928272850765,"2024"
"6981","WBI","[20,25)","F",179.222364440364,"2024"
"6982","WBI","[20,25)","M",369.951482936707,"2024"
"6983","WBI","[25,30)","F",279.081341256389,"2024"
"6984","WBI","[25,30)","M",495.453659643926,"2024"
"6985","WBI","[30,35)","F",558.146667668049,"2024"
"6986","WBI","[30,35)","M",851.023133171787,"2024"
"6987","WBI","[35,40)","F",757.026038761708,"2024"
"6988","WBI","[35,40)","M",1151.64757361952,"2024"
"6989","WBI","[40,45)","F",1110.37103221542,"2024"
"6990","WBI","[40,45)","M",1784.26920793985,"2024"
"6991","WBI","[45,50)","F",1611.84506146253,"2024"
"6992","WBI","[45,50)","M",2502.53236423089,"2024"
"6993","WBI","[50,55)","F",3206.42829344173,"2024"
"6994","WBI","[50,55)","M",4187.33812454745,"2024"
"6995","WBI","[55,60)","F",5288.84945337171,"2024"
"6996","WBI","[55,60)","M",7098.20537094921,"2024"
"6997","WBI","[60,65)","F",7981.31150122987,"2024"
"6998","WBI","[60,65)","M",10954.1783653806,"2024"
"6999","WBI","[65,70)","F",11855.1992474513,"2024"
"7000","WBI","[65,70)","M",15881.8535256559,"2024"
"7001","WBI","[70,75)","F",16206.7205992301,"2024"
"7002","WBI","[70,75)","M",21272.902877068,"2024"
"7003","WBI","[75,80)","F",28473.89508586,"2024"
"7004","WBI","[75,80)","M",33052.0853934432,"2024"
"7005","WBI","[80,85)","F",33424.034153769,"2024"
"7006","WBI","[80,85)","M",33655.1101573669,"2024"
"7007","WBI","[85,90)","F",38850.424538204,"2024"
"7008","WBI","[85,90)","M",34435.2607542171,"2024"
"7009","WBI","[90,95)","F",39630.5263049715,"2024"
"7010","WBI","[90,95)","M",28406.0659776946,"2024"
"7011","WBI","[95,100)","F",22836.1372079301,"2024"
"7012","WBI","[95,100)","M",11859.9768790201,"2024"
"7013","WBI","[100,105)","F",5939.64318915664,"2024"
"7014","WBI","[100,105)","M",1906.05840458644,"2024"
"7015","WHO","[0,5)","F",27.8204810763362,"2024"
"7016","WHO","[0,5)","M",32.2038328374839,"2024"
"7017","WHO","[5,10)","F",7.70832489152672,"2024"
"7018","WHO","[5,10)","M",8.19295324980959,"2024"
"7019","WHO","[10,15)","F",7.7646139638587,"2024"
"7020","WHO","[10,15)","M",9.4388979016955,"2024"
"7021","WHO","[15,20)","F",11.6679142502115,"2024"
"7022","WHO","[15,20)","M",22.2198920394969,"2024"
"7023","WHO","[20,25)","F",20.8234183466256,"2024"
"7024","WHO","[20,25)","M",47.090629764722,"2024"
"7025","WHO","[25,30)","F",38.0661761580189,"2024"
"7026","WHO","[25,30)","M",81.2685359786846,"2024"
"7027","WHO","[30,35)","F",83.9623925676404,"2024"
"7028","WHO","[30,35)","M",139.004056197517,"2024"
"7029","WHO","[35,40)","F",125.91880851253,"2024"
"7030","WHO","[35,40)","M",202.431277880587,"2024"
"7031","WHO","[40,45)","F",220.169172113448,"2024"
"7032","WHO","[40,45)","M",343.218493395183,"2024"
"7033","WHO","[45,50)","F",229.259739373714,"2024"
"7034","WHO","[45,50)","M",365.434896376764,"2024"
"7035","WHO","[50,55)","F",243.232463124466,"2024"
"7036","WHO","[50,55)","M",323.839036179213,"2024"
"7037","WHO","[55,60)","F",275.90315649843,"2024"
"7038","WHO","[55,60)","M",364.552183044392,"2024"
"7039","WHO","[60,65)","F",329.83552151431,"2024"
"7040","WHO","[60,65)","M",414.062655259224,"2024"
"7041","WHO","[65,70)","F",399.772836654323,"2024"
"7042","WHO","[65,70)","M",488.575034655554,"2024"
"7043","WHO","[70,75)","F",432.425116506201,"2024"
"7044","WHO","[70,75)","M",476.430272390628,"2024"
"7045","WHO","[75,80)","F",552.855336665918,"2024"
"7046","WHO","[75,80)","M",510.768994032763,"2024"
"7047","WHO","[80,85)","F",594.049871186344,"2024"
"7048","WHO","[80,85)","M",469.633263658836,"2024"
"7049","WHO","[85,90)","F",646.137504770519,"2024"
"7050","WHO","[85,90)","M",415.657372315741,"2024"
"7051","WHO","[90,95)","F",631.691591316237,"2024"
"7052","WHO","[90,95)","M",267.75029603736,"2024"
"7053","WHO","[95,100)","F",503.668010136568,"2024"
"7054","WHO","[95,100)","M",313.101285534154,"2024"
"7055","WHO","[100,105)","F",287.175726585134,"2024"
"7056","WHO","[100,105)","M",365.479347688773,"2024"
"7057","BAN","[0,5)","F",15.0593981945693,"2025"
"7058","BAN","[0,5)","M",17.8146799417783,"2025"
"7059","BAN","[5,10)","F",2.19571943636969,"2025"
"7060","BAN","[5,10)","M",3.82382213043945,"2025"
"7061","BAN","[10,15)","F",2.17586058809498,"2025"
"7062","BAN","[10,15)","M",2.6171975842448,"2025"
"7063","BAN","[15,20)","F",3.11860810645659,"2025"
"7064","BAN","[15,20)","M",6.34230885822429,"2025"
"7065","BAN","[20,25)","F",2.77029691756079,"2025"
"7066","BAN","[20,25)","M",7.24263596106171,"2025"
"7067","BAN","[25,30)","F",4.50742384839049,"2025"
"7068","BAN","[25,30)","M",8.05627110493588,"2025"
"7069","BAN","[30,35)","F",7.38519907371394,"2025"
"7070","BAN","[30,35)","M",12.352003554564,"2025"
"7071","BAN","[35,40)","F",11.0053159479794,"2025"
"7072","BAN","[35,40)","M",18.3739965306734,"2025"
"7073","BAN","[40,45)","F",20.5779936552135,"2025"
"7074","BAN","[40,45)","M",33.8831095637937,"2025"
"7075","BAN","[45,50)","F",34.5722313922412,"2025"
"7076","BAN","[45,50)","M",58.3173774511895,"2025"
"7077","BAN","[50,55)","F",36.0516025550025,"2025"
"7078","BAN","[50,55)","M",68.1504817956932,"2025"
"7079","BAN","[55,60)","F",33.1785463317935,"2025"
"7080","BAN","[55,60)","M",73.9589779775014,"2025"
"7081","BAN","[60,65)","F",36.0152199726682,"2025"
"7082","BAN","[60,65)","M",75.7641894592416,"2025"
"7083","BAN","[65,70)","F",51.1143123883158,"2025"
"7084","BAN","[65,70)","M",98.4566983384769,"2025"
"7085","BAN","[70,75)","F",77.1092856042816,"2025"
"7086","BAN","[70,75)","M",62.451942746599,"2025"
"7087","BAN","[75,80)","F",70.9049152477208,"2025"
"7088","BAN","[75,80)","M",33.5566764373166,"2025"
"7089","BAN","[80,85)","F",91.8755458085488,"2025"
"7090","BAN","[80,85)","M",79.9311541026439,"2025"
"7091","BAN","[85,90)","F",117.739483292757,"2025"
"7092","BAN","[85,90)","M",162.127154600459,"2025"
"7093","BAN","[90,95)","F",99.9935462749816,"2025"
"7094","BAN","[90,95)","M",130.621614872533,"2025"
"7095","BAN","[95,100)","F",60.4670620406152,"2025"
"7096","BAN","[95,100)","M",65.1729624520125,"2025"
"7097","BAN","[100,105)","F",389.458128206171,"2025"
"7098","BAN","[100,105)","M",8.94425213018231,"2025"
"7099","BLA","[0,5)","F",21.8450661561428,"2025"
"7100","BLA","[0,5)","M",26.2788122159694,"2025"
"7101","BLA","[5,10)","F",5.09731543536283,"2025"
"7102","BLA","[5,10)","M",5.06828840189222,"2025"
"7103","BLA","[10,15)","F",5.82064649254475,"2025"
"7104","BLA","[10,15)","M",5.37633819840301,"2025"
"7105","BLA","[15,20)","F",7.02278184073126,"2025"
"7106","BLA","[15,20)","M",13.0568091182047,"2025"
"7107","BLA","[20,25)","F",7.38248807639014,"2025"
"7108","BLA","[20,25)","M",16.0358507598638,"2025"
"7109","BLA","[25,30)","F",10.3854187357248,"2025"
"7110","BLA","[25,30)","M",19.6024365634422,"2025"
"7111","BLA","[30,35)","F",20.2782117371499,"2025"
"7112","BLA","[30,35)","M",33.1188134734432,"2025"
"7113","BLA","[35,40)","F",28.4075951277293,"2025"
"7114","BLA","[35,40)","M",50.1174370923645,"2025"
"7115","BLA","[40,45)","F",51.8170334634916,"2025"
"7116","BLA","[40,45)","M",82.8921800479214,"2025"
"7117","BLA","[45,50)","F",87.5541693920721,"2025"
"7118","BLA","[45,50)","M",135.536643329839,"2025"
"7119","BLA","[50,55)","F",118.151971316083,"2025"
"7120","BLA","[50,55)","M",166.721071813617,"2025"
"7121","BLA","[55,60)","F",157.317978109432,"2025"
"7122","BLA","[55,60)","M",224.254450339967,"2025"
"7123","BLA","[60,65)","F",169.582472886974,"2025"
"7124","BLA","[60,65)","M",253.092309175245,"2025"
"7125","BLA","[65,70)","F",159.169034655196,"2025"
"7126","BLA","[65,70)","M",251.286717796403,"2025"
"7127","BLA","[70,75)","F",130.345257637392,"2025"
"7128","BLA","[70,75)","M",183.738458364335,"2025"
"7129","BLA","[75,80)","F",143.332480552503,"2025"
"7130","BLA","[75,80)","M",141.372662654408,"2025"
"7131","BLA","[80,85)","F",161.759008649541,"2025"
"7132","BLA","[80,85)","M",126.442046649172,"2025"
"7133","BLA","[85,90)","F",172.01655775716,"2025"
"7134","BLA","[85,90)","M",177.670961144989,"2025"
"7135","BLA","[90,95)","F",144.217099179339,"2025"
"7136","BLA","[90,95)","M",129.383076945497,"2025"
"7137","BLA","[95,100)","F",122.574624010849,"2025"
"7138","BLA","[95,100)","M",80.125926373,"2025"
"7139","BLA","[100,105)","F",122.813372220332,"2025"
"7140","BLA","[100,105)","M",60.5387149872818,"2025"
"7141","BLC","[0,5)","F",5.20049407504329,"2025"
"7142","BLC","[0,5)","M",5.9988457800578,"2025"
"7143","BLC","[5,10)","F",1.12608684353705,"2025"
"7144","BLC","[5,10)","M",1.09870747171427,"2025"
"7145","BLC","[10,15)","F",1.37592891387512,"2025"
"7146","BLC","[10,15)","M",1.25395956055832,"2025"
"7147","BLC","[15,20)","F",1.71088370025742,"2025"
"7148","BLC","[15,20)","M",3.38190099008946,"2025"
"7149","BLC","[20,25)","F",2.12020683626717,"2025"
"7150","BLC","[20,25)","M",4.60505233914851,"2025"
"7151","BLC","[25,30)","F",2.86711198350922,"2025"
"7152","BLC","[25,30)","M",5.06344494111955,"2025"
"7153","BLC","[30,35)","F",5.69100204001664,"2025"
"7154","BLC","[30,35)","M",8.0620129668376,"2025"
"7155","BLC","[35,40)","F",8.98668544017426,"2025"
"7156","BLC","[35,40)","M",12.9033676618322,"2025"
"7157","BLC","[40,45)","F",18.2478372321007,"2025"
"7158","BLC","[40,45)","M",23.6578243212495,"2025"
"7159","BLC","[45,50)","F",30.0762439569396,"2025"
"7160","BLC","[45,50)","M",38.1385234729843,"2025"
"7161","BLC","[50,55)","F",52.6789764864289,"2025"
"7162","BLC","[50,55)","M",63.3280821425159,"2025"
"7163","BLC","[55,60)","F",113.446124904027,"2025"
"7164","BLC","[55,60)","M",136.180174088666,"2025"
"7165","BLC","[60,65)","F",191.958205927124,"2025"
"7166","BLC","[60,65)","M",243.039927490742,"2025"
"7167","BLC","[65,70)","F",214.206145611353,"2025"
"7168","BLC","[65,70)","M",256.256073998445,"2025"
"7169","BLC","[70,75)","F",190.649970180514,"2025"
"7170","BLC","[70,75)","M",204.811685557463,"2025"
"7171","BLC","[75,80)","F",211.24208803214,"2025"
"7172","BLC","[75,80)","M",172.987437566257,"2025"
"7173","BLC","[80,85)","F",368.932482336921,"2025"
"7174","BLC","[80,85)","M",308.807055451345,"2025"
"7175","BLC","[85,90)","F",525.94111507313,"2025"
"7176","BLC","[85,90)","M",476.740492649172,"2025"
"7177","BLC","[90,95)","F",529.323483833951,"2025"
"7178","BLC","[90,95)","M",446.422912964831,"2025"
"7179","BLC","[95,100)","F",303.014610830894,"2025"
"7180","BLC","[95,100)","M",227.697436865041,"2025"
"7181","BLC","[100,105)","F",107.088241154619,"2025"
"7182","BLC","[100,105)","M",61.9932867445871,"2025"
"7183","CHI","[0,5)","F",6.05986602707628,"2025"
"7184","CHI","[0,5)","M",7.12696593246723,"2025"
"7185","CHI","[5,10)","F",1.33668390847648,"2025"
"7186","CHI","[5,10)","M",1.37794239259632,"2025"
"7187","CHI","[10,15)","F",0.949270210057006,"2025"
"7188","CHI","[10,15)","M",0.990750232193202,"2025"
"7189","CHI","[15,20)","F",1.41831423651081,"2025"
"7190","CHI","[15,20)","M",2.42181399823676,"2025"
"7191","CHI","[20,25)","F",4.02829737257713,"2025"
"7192","CHI","[20,25)","M",7.48082373564241,"2025"
"7193","CHI","[25,30)","F",8.03235220283953,"2025"
"7194","CHI","[25,30)","M",13.0792865684565,"2025"
"7195","CHI","[30,35)","F",22.6902649596139,"2025"
"7196","CHI","[30,35)","M",27.6774266059068,"2025"
"7197","CHI","[35,40)","F",26.484651342628,"2025"
"7198","CHI","[35,40)","M",36.5382056810466,"2025"
"7199","CHI","[40,45)","F",21.7132055495469,"2025"
"7200","CHI","[40,45)","M",30.7411396976404,"2025"
"7201","CHI","[45,50)","F",23.4151469357484,"2025"
"7202","CHI","[45,50)","M",33.0327188268742,"2025"
"7203","CHI","[50,55)","F",28.25816756617,"2025"
"7204","CHI","[50,55)","M",32.8531096694603,"2025"
"7205","CHI","[55,60)","F",39.0891515705105,"2025"
"7206","CHI","[55,60)","M",43.6574052685983,"2025"
"7207","CHI","[60,65)","F",59.8477016311626,"2025"
"7208","CHI","[60,65)","M",67.0349775302186,"2025"
"7209","CHI","[65,70)","F",82.720201346482,"2025"
"7210","CHI","[65,70)","M",98.8038079408224,"2025"
"7211","CHI","[70,75)","F",98.3408924535663,"2025"
"7212","CHI","[70,75)","M",101.91099194365,"2025"
"7213","CHI","[75,80)","F",111.393430879635,"2025"
"7214","CHI","[75,80)","M",98.4658330057674,"2025"
"7215","CHI","[80,85)","F",88.6539794604231,"2025"
"7216","CHI","[80,85)","M",87.4627859142098,"2025"
"7217","CHI","[85,90)","F",115.874264830522,"2025"
"7218","CHI","[85,90)","M",120.328640846674,"2025"
"7219","CHI","[90,95)","F",122.755051239459,"2025"
"7220","CHI","[90,95)","M",112.046156026733,"2025"
"7221","CHI","[95,100)","F",125.332937833733,"2025"
"7222","CHI","[95,100)","M",85.442573541796,"2025"
"7223","CHI","[100,105)","F",203.994382903035,"2025"
"7224","CHI","[100,105)","M",83.2221130451376,"2025"
"7225","IND","[0,5)","F",25.5882156021615,"2025"
"7226","IND","[0,5)","M",31.1228796517829,"2025"
"7227","IND","[5,10)","F",6.19895263195754,"2025"
"7228","IND","[5,10)","M",6.68457343580541,"2025"
"7229","IND","[10,15)","F",5.93551850662636,"2025"
"7230","IND","[10,15)","M",5.8935806559834,"2025"
"7231","IND","[15,20)","F",5.4174824443841,"2025"
"7232","IND","[15,20)","M",8.80622803824552,"2025"
"7233","IND","[20,25)","F",7.81036579940221,"2025"
"7234","IND","[20,25)","M",15.0406829483542,"2025"
"7235","IND","[25,30)","F",12.5413386723469,"2025"
"7236","IND","[25,30)","M",23.3262414366596,"2025"
"7237","IND","[30,35)","F",30.2561807655748,"2025"
"7238","IND","[30,35)","M",49.3958091282184,"2025"
"7239","IND","[35,40)","F",47.7963480277661,"2025"
"7240","IND","[35,40)","M",90.6285611310905,"2025"
"7241","IND","[40,45)","F",79.3779666500176,"2025"
"7242","IND","[40,45)","M",139.798506007927,"2025"
"7243","IND","[45,50)","F",95.2342460734064,"2025"
"7244","IND","[45,50)","M",177.744862266915,"2025"
"7245","IND","[50,55)","F",109.555350503481,"2025"
"7246","IND","[50,55)","M",189.928536597949,"2025"
"7247","IND","[55,60)","F",153.896469215057,"2025"
"7248","IND","[55,60)","M",217.744842061264,"2025"
"7249","IND","[60,65)","F",233.510208904127,"2025"
"7250","IND","[60,65)","M",306.559470386705,"2025"
"7251","IND","[65,70)","F",345.582565679392,"2025"
"7252","IND","[65,70)","M",487.66418932006,"2025"
"7253","IND","[70,75)","F",420.680819819579,"2025"
"7254","IND","[70,75)","M",569.929157058591,"2025"
"7255","IND","[75,80)","F",491.06163441639,"2025"
"7256","IND","[75,80)","M",546.318636766553,"2025"
"7257","IND","[80,85)","F",552.752591591276,"2025"
"7258","IND","[80,85)","M",545.414642823693,"2025"
"7259","IND","[85,90)","F",631.302136644602,"2025"
"7260","IND","[85,90)","M",644.260085259061,"2025"
"7261","IND","[90,95)","F",593.097354220042,"2025"
"7262","IND","[90,95)","M",510.661881957722,"2025"
"7263","IND","[95,100)","F",359.085977362306,"2025"
"7264","IND","[95,100)","M",201.693646392905,"2025"
"7265","IND","[100,105)","F",160.627561679381,"2025"
"7266","IND","[100,105)","M",49.0610427493748,"2025"
"7267","MIX","[0,5)","F",35.3210658235076,"2025"
"7268","MIX","[0,5)","M",41.6184696159839,"2025"
"7269","MIX","[5,10)","F",8.7278829076731,"2025"
"7270","MIX","[5,10)","M",9.40839719369832,"2025"
"7271","MIX","[10,15)","F",8.92960848590456,"2025"
"7272","MIX","[10,15)","M",9.5134517113811,"2025"
"7273","MIX","[15,20)","F",12.307070517817,"2025"
"7274","MIX","[15,20)","M",20.6547703543907,"2025"
"7275","MIX","[20,25)","F",10.705837178215,"2025"
"7276","MIX","[20,25)","M",21.0557601926646,"2025"
"7277","MIX","[25,30)","F",12.5770715116844,"2025"
"7278","MIX","[25,30)","M",21.8398553298517,"2025"
"7279","MIX","[30,35)","F",22.8631732329936,"2025"
"7280","MIX","[30,35)","M",32.9803265847132,"2025"
"7281","MIX","[35,40)","F",29.6769263009041,"2025"
"7282","MIX","[35,40)","M",46.1506059850846,"2025"
"7283","MIX","[40,45)","F",41.8081124822418,"2025"
